name,diameter,red
orange,7.86,148
orange,7.86,160
orange,7.87,146
orange,7.87,174
orange,7.87,159
orange,7.87,159
orange,7.87,147
orange,7.87,144
orange,7.87,161
orange,7.87,154
orange,7.87,157
orange,7.87,142
orange,7.87,163
orange,7.87,143
orange,7.87,142
orange,7.87,174
orange,7.87,158
orange,7.87,145
orange,7.87,144
orange,7.87,144
orange,7.87,155
orange,7.88,141
orange,7.88,171
orange,7.88,159
orange,7.88,149
orange,7.88,156
orange,7.88,161
orange,7.88,155
orange,7.88,153
orange,7.88,162
orange,7.88,168
orange,7.89,157
orange,7.89,146
orange,7.89,170
orange,7.89,159
orange,7.89,153
orange,7.89,171
orange,7.89,174
orange,7.89,164
orange,7.9,150
orange,7.9,153
orange,7.9,171
orange,7.9,153
orange,7.9,148
orange,7.9,151
orange,7.9,156
orange,7.9,158
orange,7.9,153
orange,7.9,168
orange,7.9,149
orange,7.9,177
orange,7.9,166
orange,7.9,159
orange,7.9,160
orange,7.9,154
orange,7.91,164
orange,7.91,144
orange,7.91,146
orange,7.91,169
orange,7.91,156
orange,7.91,169
orange,7.91,147
orange,7.91,157
orange,7.91,156
orange,7.91,163
orange,7.91,155
orange,7.91,165
orange,7.91,176
orange,7.91,152
orange,7.92,181
orange,7.92,168
orange,7.92,152
orange,7.92,149
orange,7.92,153
orange,7.92,153
orange,7.92,164
orange,7.92,164
orange,7.92,162
orange,7.92,164
orange,7.92,159
orange,7.92,168
orange,7.92,167
orange,7.92,142
orange,7.93,157
orange,7.93,165
orange,7.93,167
orange,7.93,183
orange,7.93,156
orange,7.93,135
orange,7.93,167
orange,7.93,164
orange,7.93,152
orange,7.93,176
orange,7.94,165
orange,7.94,143
orange,7.94,155
orange,7.94,167
orange,7.94,144
orange,7.94,178
orange,7.94,148
orange,7.94,149
orange,7.94,151
orange,7.94,154
orange,7.94,152
orange,7.94,163
orange,7.94,150
orange,7.94,170
orange,7.94,170
orange,7.94,159
orange,7.95,169
orange,7.95,164
orange,7.95,139
orange,7.95,145
orange,7.95,150
orange,7.95,173
orange,7.95,158
orange,7.95,158
orange,7.95,144
orange,7.95,164
orange,7.95,161
orange,7.96,160
orange,7.96,160
orange,7.96,159
orange,7.96,149
orange,7.96,144
orange,7.96,143
orange,7.96,152
orange,7.96,161
orange,7.96,158
orange,7.96,147
orange,7.96,154
orange,7.96,154
orange,7.96,148
orange,7.96,149
orange,7.97,167
orange,7.97,153
orange,7.97,155
orange,7.97,167
orange,7.97,151
orange,7.97,163
orange,7.97,150
orange,7.97,164
orange,7.97,161
orange,7.97,154
orange,7.97,163
orange,7.97,155
orange,7.97,162
orange,7.97,134
orange,7.97,146
orange,7.97,145
orange,7.97,156
orange,7.97,149
orange,7.97,151
orange,7.98,155
orange,7.98,157
orange,7.98,156
orange,7.98,150
orange,7.98,145
orange,7.98,151
orange,7.98,167
orange,7.98,168
orange,7.98,178
orange,7.98,143
orange,7.98,169
orange,7.98,161
orange,7.98,163
orange,7.98,157
orange,7.98,143
orange,7.98,163
orange,7.98,168
orange,7.98,159
orange,7.98,155
orange,7.98,172
orange,7.98,150
orange,7.99,162
orange,7.99,150
orange,7.99,153
orange,7.99,141
orange,7.99,158
orange,7.99,158
orange,7.99,148
orange,7.99,166
orange,7.99,166
orange,7.99,160
orange,8,155
orange,8,160
orange,8,168
orange,8,156
orange,8,155
orange,8,146
orange,8,150
orange,8,167
orange,8,149
orange,8,163
orange,8,150
orange,8,159
orange,8,160
orange,8,145
orange,8.01,173
orange,8.01,163
orange,8.01,148
orange,8.01,170
orange,8.01,159
orange,8.01,136
orange,8.01,158
orange,8.01,172
orange,8.01,139
orange,8.01,154
orange,8.01,135
orange,8.01,154
orange,8.01,153
orange,8.01,165
orange,8.01,154
orange,8.01,156
orange,8.02,148
orange,8.02,175
orange,8.02,143
orange,8.02,138
orange,8.02,169
orange,8.02,154
orange,8.02,162
orange,8.02,142
orange,8.02,154
orange,8.02,156
orange,8.02,160
orange,8.02,136
orange,8.02,156
orange,8.03,162
orange,8.03,162
orange,8.03,168
orange,8.03,157
orange,8.03,165
orange,8.03,151
orange,8.03,153
orange,8.03,145
orange,8.03,152
orange,8.03,151
orange,8.03,162
orange,8.03,157
orange,8.03,155
orange,8.04,156
orange,8.04,165
orange,8.04,154
orange,8.04,166
orange,8.04,142
orange,8.04,138
orange,8.04,167
orange,8.05,162
orange,8.05,147
orange,8.05,149
orange,8.05,171
orange,8.05,159
orange,8.05,134
orange,8.05,159
orange,8.05,161
orange,8.05,164
orange,8.05,164
orange,8.05,152
orange,8.05,155
orange,8.05,161
orange,8.05,163
orange,8.05,159
orange,8.05,188
orange,8.05,153
orange,8.05,153
orange,8.05,166
orange,8.05,147
orange,8.06,175
orange,8.06,152
orange,8.06,156
orange,8.06,156
orange,8.06,140
orange,8.06,168
orange,8.06,153
orange,8.06,151
orange,8.06,164
orange,8.06,162
orange,8.06,157
orange,8.07,179
orange,8.07,154
orange,8.07,150
orange,8.07,168
orange,8.07,153
orange,8.07,157
orange,8.07,142
orange,8.07,156
orange,8.07,163
orange,8.07,157
orange,8.07,170
orange,8.07,154
orange,8.07,160
orange,8.07,173
orange,8.07,142
orange,8.07,156
orange,8.07,158
orange,8.07,172
orange,8.07,133
orange,8.08,171
orange,8.08,154
orange,8.08,157
orange,8.08,161
orange,8.08,151
orange,8.08,162
orange,8.08,160
orange,8.08,150
orange,8.08,158
orange,8.08,158
orange,8.08,161
orange,8.08,164
orange,8.08,153
orange,8.08,148
orange,8.08,180
orange,8.08,170
orange,8.08,163
orange,8.08,157
orange,8.09,155
orange,8.09,154
orange,8.09,155
orange,8.09,156
orange,8.09,171
orange,8.09,146
orange,8.09,158
orange,8.09,159
orange,8.09,145
orange,8.09,151
orange,8.09,173
orange,8.09,154
orange,8.09,151
orange,8.09,150
orange,8.09,159
orange,8.09,165
orange,8.09,161
orange,8.09,170
orange,8.09,159
orange,8.1,170
orange,8.1,150
orange,8.1,151
orange,8.1,157
orange,8.1,153
orange,8.1,145
orange,8.1,154
orange,8.1,155
orange,8.1,143
orange,8.1,160
orange,8.1,173
orange,8.1,156
orange,8.1,171
orange,8.1,171
orange,8.11,159
orange,8.11,174
orange,8.11,145
orange,8.11,150
orange,8.11,155
orange,8.11,135
orange,8.11,150
orange,8.11,146
orange,8.11,168
orange,8.11,142
orange,8.11,153
orange,8.11,158
orange,8.11,150
orange,8.11,157
orange,8.12,150
orange,8.12,150
orange,8.12,164
orange,8.12,167
orange,8.12,166
orange,8.12,160
orange,8.12,158
orange,8.12,157
orange,8.12,151
orange,8.12,165
orange,8.12,163
orange,8.12,168
orange,8.12,153
orange,8.12,182
orange,8.12,150
orange,8.12,172
orange,8.12,158
orange,8.13,157
orange,8.13,143
orange,8.13,139
orange,8.13,153
orange,8.13,155
orange,8.13,165
orange,8.13,166
orange,8.13,146
orange,8.13,163
orange,8.13,160
orange,8.13,169
orange,8.13,163
orange,8.13,141
orange,8.13,150
orange,8.13,171
orange,8.14,145
orange,8.14,160
orange,8.14,168
orange,8.14,155
orange,8.14,157
orange,8.14,156
orange,8.14,178
orange,8.14,160
orange,8.14,158
orange,8.14,160
orange,8.14,171
orange,8.14,168
orange,8.14,163
orange,8.14,165
orange,8.14,148
orange,8.14,153
orange,8.15,171
orange,8.15,151
orange,8.15,158
orange,8.15,147
orange,8.15,151
orange,8.15,161
orange,8.15,166
orange,8.15,173
orange,8.15,157
orange,8.15,157
orange,8.15,146
orange,8.15,136
orange,8.15,164
orange,8.15,170
orange,8.15,151
orange,8.15,159
orange,8.16,171
orange,8.16,154
orange,8.16,165
orange,8.16,161
orange,8.16,160
orange,8.16,154
orange,8.16,160
orange,8.16,161
orange,8.16,173
orange,8.16,165
orange,8.16,152
orange,8.16,152
orange,8.16,162
orange,8.16,144
orange,8.16,149
orange,8.16,155
orange,8.16,169
orange,8.16,158
orange,8.16,162
orange,8.17,145
orange,8.17,159
orange,8.17,151
orange,8.17,149
orange,8.17,163
orange,8.17,153
orange,8.17,155
orange,8.17,139
orange,8.17,148
orange,8.17,139
orange,8.17,146
orange,8.17,155
orange,8.17,165
orange,8.17,166
orange,8.17,174
orange,8.17,151
orange,8.17,153
orange,8.18,149
orange,8.18,146
orange,8.18,162
orange,8.18,158
orange,8.18,157
orange,8.18,151
orange,8.18,171
orange,8.19,161
orange,8.19,149
orange,8.19,163
orange,8.19,154
orange,8.19,150
orange,8.19,156
orange,8.19,161
orange,8.19,173
orange,8.19,164
orange,8.19,156
orange,8.19,153
orange,8.19,167
orange,8.19,147
orange,8.19,145
orange,8.19,162
orange,8.19,179
orange,8.19,157
orange,8.19,158
orange,8.2,172
orange,8.2,169
orange,8.2,156
orange,8.2,155
orange,8.2,156
orange,8.2,171
orange,8.2,148
orange,8.2,161
orange,8.2,173
orange,8.2,154
orange,8.2,156
orange,8.2,163
orange,8.2,149
orange,8.2,159
orange,8.2,159
orange,8.21,176
orange,8.21,147
orange,8.21,143
orange,8.21,164
orange,8.21,154
orange,8.21,177
orange,8.21,157
orange,8.21,168
orange,8.21,140
orange,8.21,161
orange,8.21,153
orange,8.21,156
orange,8.21,143
orange,8.21,152
orange,8.21,150
orange,8.21,144
orange,8.21,150
orange,8.21,165
orange,8.21,169
orange,8.22,164
orange,8.22,151
orange,8.22,161
orange,8.22,139
orange,8.22,158
orange,8.22,160
orange,8.22,147
orange,8.22,153
orange,8.22,159
orange,8.22,160
orange,8.22,153
orange,8.22,162
orange,8.22,150
orange,8.22,164
orange,8.22,150
orange,8.22,149
orange,8.23,145
orange,8.23,171
orange,8.23,158
orange,8.23,160
orange,8.23,170
orange,8.23,162
orange,8.23,149
orange,8.23,158
orange,8.23,166
orange,8.23,169
orange,8.23,182
orange,8.23,144
orange,8.23,133
orange,8.23,151
orange,8.24,166
orange,8.24,168
orange,8.24,170
orange,8.24,150
orange,8.24,176
orange,8.24,157
orange,8.24,161
orange,8.24,147
orange,8.24,134
orange,8.24,150
orange,8.24,153
orange,8.24,151
orange,8.24,159
orange,8.24,148
orange,8.24,166
orange,8.24,171
orange,8.25,169
orange,8.25,154
orange,8.25,172
orange,8.25,154
orange,8.25,162
orange,8.25,155
orange,8.25,147
orange,8.25,148
orange,8.25,163
orange,8.25,167
orange,8.25,172
orange,8.25,157
orange,8.25,163
orange,8.25,171
orange,8.25,164
orange,8.25,143
orange,8.25,171
orange,8.25,143
orange,8.25,160
orange,8.25,159
orange,8.26,139
orange,8.26,151
orange,8.26,136
orange,8.26,167
orange,8.27,163
orange,8.27,161
orange,8.27,139
orange,8.27,144
orange,8.27,148
orange,8.27,160
orange,8.27,148
orange,8.27,159
orange,8.27,158
orange,8.27,144
orange,8.27,150
orange,8.27,130
orange,8.27,143
orange,8.27,150
orange,8.27,168
orange,8.27,146
orange,8.27,139
orange,8.27,173
orange,8.28,150
orange,8.28,169
orange,8.28,167
orange,8.28,163
orange,8.28,153
orange,8.28,151
orange,8.28,153
orange,8.28,144
orange,8.29,164
orange,8.29,170
orange,8.29,161
orange,8.29,148
orange,8.29,150
orange,8.29,159
orange,8.29,158
orange,8.29,156
orange,8.29,145
orange,8.29,154
orange,8.29,139
orange,8.29,158
orange,8.29,151
orange,8.3,154
orange,8.3,147
orange,8.3,147
orange,8.3,172
orange,8.3,149
orange,8.3,143
orange,8.3,164
orange,8.3,158
orange,8.3,137
orange,8.3,148
orange,8.3,164
orange,8.31,171
orange,8.31,159
orange,8.31,157
orange,8.31,161
orange,8.31,158
orange,8.31,170
orange,8.31,161
orange,8.31,165
orange,8.31,164
orange,8.31,163
orange,8.31,144
orange,8.31,153
orange,8.32,148
orange,8.32,148
orange,8.32,168
orange,8.32,170
orange,8.32,154
orange,8.32,158
orange,8.32,163
orange,8.32,144
orange,8.32,144
orange,8.32,164
orange,8.32,160
orange,8.32,165
orange,8.32,167
orange,8.32,143
orange,8.32,162
orange,8.32,155
orange,8.32,163
orange,8.32,162
orange,8.32,153
orange,8.32,149
orange,8.33,161
orange,8.33,150
orange,8.33,155
orange,8.33,163
orange,8.33,132
orange,8.33,144
orange,8.33,148
orange,8.33,170
orange,8.33,155
orange,8.33,162
orange,8.33,154
orange,8.33,164
orange,8.33,171
orange,8.33,170
orange,8.33,143
orange,8.33,146
orange,8.33,156
orange,8.33,144
orange,8.33,149
orange,8.33,166
orange,8.33,147
orange,8.33,168
orange,8.33,163
orange,8.33,170
orange,8.34,151
orange,8.34,175
orange,8.34,145
orange,8.34,154
orange,8.34,159
orange,8.34,170
orange,8.34,164
orange,8.34,146
orange,8.34,161
orange,8.34,162
orange,8.34,153
orange,8.34,161
orange,8.34,170
orange,8.34,161
orange,8.34,150
orange,8.35,170
orange,8.35,159
orange,8.35,157
orange,8.35,165
orange,8.35,160
orange,8.35,163
orange,8.35,157
orange,8.35,169
orange,8.35,160
orange,8.35,167
orange,8.35,169
orange,8.35,166
orange,8.35,140
orange,8.35,146
orange,8.35,159
orange,8.36,175
orange,8.36,144
orange,8.36,145
orange,8.36,147
orange,8.36,152
orange,8.36,167
orange,8.36,148
orange,8.36,135
orange,8.36,166
orange,8.36,159
orange,8.36,149
orange,8.36,149
orange,8.36,151
orange,8.36,162
orange,8.36,156
orange,8.36,146
orange,8.36,161
orange,8.36,135
orange,8.37,158
orange,8.37,175
orange,8.37,145
orange,8.37,155
orange,8.37,154
orange,8.37,162
orange,8.37,175
orange,8.37,161
orange,8.37,158
orange,8.37,161
orange,8.37,149
orange,8.37,170
orange,8.37,154
orange,8.37,146
orange,8.38,161
orange,8.38,158
orange,8.38,161
orange,8.38,156
orange,8.38,148
orange,8.38,166
orange,8.38,170
orange,8.38,151
orange,8.38,145
orange,8.38,153
orange,8.38,154
orange,8.38,160
orange,8.38,161
orange,8.38,154
orange,8.38,159
orange,8.38,149
orange,8.38,152
orange,8.39,157
orange,8.39,139
orange,8.39,147
orange,8.39,172
orange,8.39,163
orange,8.39,169
orange,8.39,156
orange,8.39,161
orange,8.39,166
orange,8.39,168
orange,8.39,143
orange,8.39,169
orange,8.39,164
orange,8.39,155
orange,8.39,166
orange,8.39,148
orange,8.39,164
orange,8.39,157
orange,8.4,162
orange,8.4,154
orange,8.4,170
orange,8.4,157
orange,8.4,140
orange,8.4,166
orange,8.4,177
orange,8.4,144
orange,8.4,171
orange,8.4,142
orange,8.4,140
orange,8.4,155
orange,8.4,150
orange,8.4,156
orange,8.4,172
orange,8.4,149
orange,8.4,157
orange,8.4,172
orange,8.4,138
orange,8.4,160
orange,8.4,141
orange,8.4,154
orange,8.4,155
orange,8.4,156
orange,8.4,157
orange,8.4,157
orange,8.41,146
orange,8.41,160
orange,8.41,146
orange,8.41,159
orange,8.41,161
orange,8.41,149
orange,8.41,163
orange,8.41,166
orange,8.41,159
orange,8.41,153
orange,8.41,153
orange,8.42,162
orange,8.42,162
orange,8.42,152
orange,8.42,145
orange,8.42,144
orange,8.42,174
orange,8.42,151
orange,8.42,171
orange,8.42,159
orange,8.42,141
orange,8.42,159
orange,8.42,162
orange,8.42,151
orange,8.42,163
orange,8.42,167
orange,8.42,165
orange,8.42,161
orange,8.42,141
orange,8.42,173
orange,8.42,147
orange,8.42,147
orange,8.42,145
orange,8.42,158
orange,8.42,166
orange,8.42,169
orange,8.42,172
orange,8.42,163
orange,8.42,158
orange,8.42,161
orange,8.43,148
orange,8.43,160
orange,8.43,156
orange,8.43,155
orange,8.43,158
orange,8.43,179
orange,8.43,143
orange,8.43,149
orange,8.43,168
orange,8.43,165
orange,8.43,153
orange,8.43,170
orange,8.43,144
orange,8.43,166
orange,8.43,157
orange,8.43,161
orange,8.43,153
orange,8.43,162
orange,8.43,155
orange,8.43,152
orange,8.43,171
orange,8.43,156
orange,8.43,165
orange,8.44,169
orange,8.44,161
orange,8.44,155
orange,8.44,160
orange,8.44,150
orange,8.44,154
orange,8.44,164
orange,8.44,147
orange,8.44,155
orange,8.44,171
orange,8.44,171
orange,8.44,164
orange,8.44,147
orange,8.45,153
orange,8.45,148
orange,8.45,148
orange,8.45,158
orange,8.45,164
orange,8.45,137
orange,8.45,160
orange,8.45,157
orange,8.45,138
orange,8.45,163
orange,8.45,158
orange,8.45,153
orange,8.45,152
orange,8.45,166
orange,8.45,155
orange,8.45,162
orange,8.45,167
orange,8.45,167
orange,8.45,155
orange,8.46,142
orange,8.46,142
orange,8.46,163
orange,8.46,148
orange,8.46,139
orange,8.46,145
orange,8.46,147
orange,8.46,148
orange,8.46,172
orange,8.46,150
orange,8.46,166
orange,8.46,171
orange,8.46,171
orange,8.46,169
orange,8.46,158
orange,8.46,164
orange,8.46,162
orange,8.46,157
orange,8.46,159
orange,8.46,147
orange,8.46,140
orange,8.47,165
orange,8.47,151
orange,8.47,165
orange,8.47,161
orange,8.47,150
orange,8.47,165
orange,8.47,157
orange,8.47,150
orange,8.47,145
orange,8.47,129
orange,8.48,170
orange,8.48,153
orange,8.48,151
orange,8.48,159
orange,8.48,156
orange,8.48,149
orange,8.48,145
orange,8.48,150
orange,8.49,169
orange,8.49,181
orange,8.49,153
orange,8.49,146
orange,8.49,158
orange,8.49,166
orange,8.49,156
orange,8.49,161
orange,8.49,182
orange,8.49,171
orange,8.49,136
orange,8.49,160
orange,8.49,155
orange,8.49,156
orange,8.49,143
orange,8.5,170
orange,8.5,146
orange,8.5,170
orange,8.5,147
orange,8.5,141
orange,8.5,160
orange,8.5,168
orange,8.5,167
orange,8.5,144
orange,8.5,176
orange,8.5,142
orange,8.5,156
orange,8.5,151
orange,8.51,162
orange,8.51,149
orange,8.51,153
orange,8.51,152
orange,8.51,153
orange,8.51,179
orange,8.51,159
orange,8.51,147
orange,8.51,161
orange,8.51,167
orange,8.51,164
orange,8.51,162
orange,8.51,149
orange,8.51,154
orange,8.51,159
orange,8.51,172
orange,8.51,154
orange,8.51,173
orange,8.52,154
orange,8.52,173
orange,8.52,164
orange,8.52,128
orange,8.52,174
orange,8.52,158
orange,8.52,132
orange,8.52,167
orange,8.52,150
orange,8.52,163
orange,8.52,152
orange,8.52,145
orange,8.52,152
orange,8.52,148
orange,8.52,160
orange,8.52,161
orange,8.53,158
orange,8.53,157
orange,8.53,161
orange,8.53,174
orange,8.53,156
orange,8.53,152
orange,8.53,140
orange,8.53,155
orange,8.53,162
orange,8.53,167
orange,8.54,182
orange,8.54,160
orange,8.54,151
orange,8.54,156
orange,8.54,161
orange,8.54,166
orange,8.54,169
orange,8.54,170
orange,8.54,160
orange,8.54,166
orange,8.54,155
orange,8.54,149
orange,8.54,155
orange,8.54,170
orange,8.54,154
orange,8.55,159
orange,8.55,153
orange,8.55,167
orange,8.55,154
orange,8.55,153
orange,8.55,147
orange,8.55,170
orange,8.55,146
orange,8.55,158
orange,8.55,164
orange,8.55,164
orange,8.55,158
orange,8.55,146
orange,8.55,163
orange,8.55,156
orange,8.56,149
orange,8.56,161
orange,8.56,149
orange,8.56,150
orange,8.56,140
orange,8.56,156
orange,8.56,172
orange,8.56,159
orange,8.56,149
orange,8.56,162
orange,8.56,158
orange,8.56,162
orange,8.56,176
orange,8.56,155
orange,8.56,154
orange,8.56,155
orange,8.56,155
orange,8.56,159
orange,8.56,145
orange,8.56,148
orange,8.57,161
orange,8.57,153
orange,8.57,159
orange,8.57,139
orange,8.57,144
orange,8.57,156
orange,8.57,145
orange,8.57,141
orange,8.57,149
orange,8.57,162
orange,8.57,143
orange,8.57,151
orange,8.57,164
orange,8.57,147
orange,8.58,167
orange,8.58,141
orange,8.58,144
orange,8.58,162
orange,8.58,168
orange,8.58,156
orange,8.58,162
orange,8.58,150
orange,8.58,155
orange,8.58,176
orange,8.58,143
orange,8.58,165
orange,8.58,162
orange,8.58,166
orange,8.58,179
orange,8.58,143
orange,8.58,162
orange,8.58,155
orange,8.58,180
orange,8.58,150
orange,8.59,156
orange,8.59,152
orange,8.59,158
orange,8.59,150
orange,8.59,157
orange,8.59,144
orange,8.59,151
orange,8.59,162
orange,8.59,155
orange,8.59,159
orange,8.59,164
orange,8.59,175
orange,8.59,174
orange,8.59,148
orange,8.59,149
orange,8.59,154
orange,8.59,160
orange,8.6,168
orange,8.6,156
orange,8.6,153
orange,8.6,160
orange,8.6,144
orange,8.6,171
orange,8.6,161
orange,8.6,159
orange,8.6,160
orange,8.6,155
orange,8.6,149
orange,8.6,150
orange,8.6,165
orange,8.6,173
orange,8.6,166
orange,8.6,147
orange,8.6,156
orange,8.6,163
orange,8.6,149
orange,8.6,161
orange,8.61,160
orange,8.61,151
orange,8.61,152
orange,8.61,146
orange,8.61,139
orange,8.61,146
orange,8.61,163
orange,8.61,143
orange,8.61,156
orange,8.61,162
orange,8.61,141
orange,8.61,166
orange,8.62,182
orange,8.62,172
orange,8.62,152
orange,8.62,155
orange,8.62,143
orange,8.62,166
orange,8.62,149
orange,8.62,155
orange,8.62,150
orange,8.62,148
orange,8.62,158
orange,8.62,162
orange,8.62,163
orange,8.62,168
orange,8.62,167
orange,8.63,153
orange,8.63,141
orange,8.63,157
orange,8.63,168
orange,8.63,152
orange,8.63,157
orange,8.63,170
orange,8.63,158
orange,8.63,141
orange,8.63,167
orange,8.64,163
orange,8.64,161
orange,8.64,188
orange,8.64,167
orange,8.64,155
orange,8.64,163
orange,8.64,162
orange,8.64,151
orange,8.64,147
orange,8.64,167
orange,8.64,161
orange,8.64,172
orange,8.64,160
orange,8.64,158
orange,8.64,157
orange,8.64,172
orange,8.64,140
orange,8.64,153
orange,8.64,160
orange,8.64,154
orange,8.64,167
orange,8.64,169
orange,8.64,173
orange,8.64,167
orange,8.65,154
orange,8.65,162
orange,8.65,153
orange,8.65,161
orange,8.65,170
orange,8.65,157
orange,8.65,160
orange,8.65,157
orange,8.65,158
orange,8.65,169
orange,8.65,155
orange,8.65,163
orange,8.65,163
orange,8.65,158
orange,8.65,150
orange,8.66,148
orange,8.66,140
orange,8.66,168
orange,8.66,158
orange,8.66,164
orange,8.66,150
orange,8.66,150
orange,8.66,161
orange,8.66,145
orange,8.66,150
orange,8.66,155
orange,8.67,166
orange,8.67,128
orange,8.67,167
orange,8.67,160
orange,8.67,157
orange,8.67,158
orange,8.67,158
orange,8.67,164
orange,8.67,178
orange,8.67,156
orange,8.67,183
orange,8.68,154
orange,8.68,151
orange,8.68,163
orange,8.68,168
orange,8.68,161
orange,8.68,170
orange,8.68,160
orange,8.68,160
orange,8.68,166
orange,8.68,151
orange,8.68,157
orange,8.68,162
orange,8.68,151
orange,8.69,159
orange,8.69,150
orange,8.69,138
orange,8.69,158
orange,8.69,146
orange,8.69,158
orange,8.69,171
orange,8.69,146
orange,8.69,162
orange,8.69,164
orange,8.69,167
orange,8.69,158
orange,8.69,165
orange,8.69,161
orange,8.69,159
orange,8.69,175
orange,8.7,158
orange,8.7,143
orange,8.7,153
